,baseMean,log2FoldChange,lfcSE,pvalue,padj
GBP2,8.247004844,-1.961905339,1.091959002,0.013822802,0.039306546
PHYHIP,4.364785566,-1.773612269,1.035485261,0.013927629,0.039539452
SESN3,12.21854483,-1.155057082,0.547705023,0.014226646,0.040264092
ZSCAN31,6.233287431,-1.568817147,0.853338011,0.014250425,0.040323123
LCE2B,17.76288878,-1.284258893,0.634136906,0.014398287,0.040691452
FAHD2B,2.074383841,-2.391153053,2.175325076,0.014403486,0.040697811
SLC44A5,3.697297615,-1.858769027,1.142257861,0.01474446,0.04151674
CDT1,2.255131551,-2.35889532,1.956350322,0.01477203,0.041585887
CDH16,5.745051188,-1.578872307,0.8675093,0.014778981,0.041596969
SORL1,6.714140662,-1.518726004,0.810907541,0.01496571,0.042036801
MAP3K8,15.3042171,-1.169600565,0.563040924,0.014997033,0.042102175
ASPM,3.561804747,-2.052538855,1.285575063,0.01515136,0.042437337
GJA9,1.991478446,-2.323995898,2.094432944,0.015421552,0.043097898
HAT1,18.60467996,-1.007231052,0.465949368,0.015425281,0.04309959
VPS35L,15.94088882,-1.154688929,0.555385939,0.015655661,0.043637271
FANCI,5.445329571,-1.54434662,0.852133736,0.015746107,0.043871648
GLIS1,4.297459224,-2.065154303,1.356097278,0.015923038,0.044319871
SYNGR1,3.770855606,-1.813031093,1.123143877,0.015949309,0.044361147
ALG1L,2.278624701,-2.131943031,2.84779797,0.015950725,0.044361147
HPSE,11.99819952,-1.202283221,0.592914466,0.015961659,0.04437367
DNAAF5,8.615102856,-1.290488311,0.653465314,0.016022274,0.044506318
ADD3,16.08170726,-1.05761241,0.500714745,0.01621527,0.044970001
PPFIA3,11.93316404,-1.269088423,0.64005832,0.016290185,0.045078113
SCNN1G,3.842016477,-2.232669958,1.469504986,0.016354546,0.045219944
WDR62,6.707695418,-1.504383964,0.82297777,0.016529892,0.045595145
FAM183A,2.187251433,-1.21436826,2.337061857,0.016691522,0.045949133
PRAF2,22.0473933,-1.067179941,0.513047768,0.017050288,0.046731674
DHX40,17.72963566,-1.036874216,0.494529991,0.017260818,0.047233649
RASSF5,4.715984867,-1.662901138,0.991006503,0.01757477,0.047946141
BCL11B,4.022426924,-1.688387658,1.024286684,0.017616199,0.048034686
FAM155B,6.196418508,-1.493841583,0.839381319,0.017647705,0.048101586
DIAPH3,5.537116008,-1.641180252,0.958686672,0.01794046,0.048668832
TSPAN9,14.30596043,-1.097777887,0.537540224,0.017975477,0.048754241
NDC80,3.091834447,-2.0257484,1.448375166,0.018180751,0.049233587
C3orf14,3.761342241,-1.72491609,1.095088003,0.018324646,0.049545478
SKA1,2.68977457,-2.186731221,1.58855838,0.018506809,0.049969469
